College Code,College Name,Branch Code,Branch Name,Community,Cutoff marks
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),SC,179
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),SCA,178.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),ST,0
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ES,ELECTRICAL AND ELECTRONICS (SANDWICH) (SS),OC,191
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ES,ELECTRICAL AND ELECTRONICS (SANDWICH) (SS),BC,189.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ES,ELECTRICAL AND ELECTRONICS (SANDWICH) (SS),BCM,190
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ES,ELECTRICAL AND ELECTRONICS (SANDWICH) (SS),MBC,182.325
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ES,ELECTRICAL AND ELECTRONICS (SANDWICH) (SS),SC,162.175
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ES,ELECTRICAL AND ELECTRONICS (SANDWICH) (SS),SCA,170
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ES,ELECTRICAL AND ELECTRONICS (SANDWICH) (SS),ST,165
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",FY,FASHION TECHNOLOGY (SS),OC,173
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",FY,FASHION TECHNOLOGY (SS),BC,167.845
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",FY,FASHION TECHNOLOGY (SS),BCM,169.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",FY,FASHION TECHNOLOGY (SS),MBC,150
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",FY,FASHION TECHNOLOGY (SS),SC,139
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",FY,FASHION TECHNOLOGY (SS),SCA,140
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",FY,FASHION TECHNOLOGY (SS),ST,121
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IM,INFORMATION TECHNOLOGY (SS),OC,198
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IM,INFORMATION TECHNOLOGY (SS),BC,197.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IM,INFORMATION TECHNOLOGY (SS),BCM,196
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IM,INFORMATION TECHNOLOGY (SS),MBC,194.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IM,INFORMATION TECHNOLOGY (SS),SC,183.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IM,INFORMATION TECHNOLOGY (SS),SCA,179
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IM,INFORMATION TECHNOLOGY (SS),ST,180.755
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IY,INSTRUMENTATION AND CONTROL ENGINEERING (SS),OC,192
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IY,INSTRUMENTATION AND CONTROL ENGINEERING (SS),BC,190.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IY,INSTRUMENTATION AND CONTROL ENGINEERING (SS),BCM,189.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IY,INSTRUMENTATION AND CONTROL ENGINEERING (SS),MBC,185.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IY,INSTRUMENTATION AND CONTROL ENGINEERING (SS),SC,168
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IY,INSTRUMENTATION AND CONTROL ENGINEERING (SS),SCA,148
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IY,INSTRUMENTATION AND CONTROL ENGINEERING (SS),ST,124
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ME,MECHANICAL ENGINEERING,OC,194
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ME,MECHANICAL ENGINEERING,BC,192.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ME,MECHANICAL ENGINEERING,BCM,187
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ME,MECHANICAL ENGINEERING,MBC,189.5
2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ME,MECHANICAL ENGINEERING,SC,176.5
